Fecha,Categoria,Producto,ID,Precio_ARS,Precio_USD,Dolar_ARS
2026-03-03,Línea Marroc & Nuicciolato,Mini huevo nuicciola x 5,891510,4500.0,3.14,1435.0
2026-03-03,Línea Marroc & Nuicciolato,Nuicciolato,891511,4200.0,2.93,1435.0
2026-03-03,Línea Marroc & Nuicciolato,Dúo Nuicciolato Lovers,891538,12200.0,8.5,1435.0
2026-03-03,Línea Milhojas & Praliné,Milhojas Chocolate Blanco,909841,4200.0,2.93,1435.0
2026-03-03,Chocolates,Tableta de chocolate 90% cacao,891562,6500.0,4.53,1435.0
2026-03-03,Chocolates,Tableta de chocolate 80% cacao,891561,6500.0,4.53,1435.0
2026-03-03,Chocolates,Tableta de chocolate 70% cacao,891560,6500.0,4.53,1435.0
2026-03-03,Chocolates,Tableta de chocolate 60% cacao,891559,6500.0,4.53,1435.0
2026-03-03,Chocolates,Tableta sal y caramelo 60% cacao,891557,7500.0,5.23,1435.0
2026-03-03,Chocolates,Tableta Mini Gota,891551,4700.0,3.28,1435.0
2026-03-03,Chocolates,Tableta Gota,891550,9000.0,6.27,1435.0
2026-03-03,Chocolates,Tableta de chocolate leche con almendras SIN azúcar,891548,6500.0,4.53,1435.0
2026-03-03,Chocolates,Tableta de chocolate blanco,891546,6500.0,4.53,1435.0
2026-03-03,Chocolates,Ramón,891544,16000.0,11.15,1435.0
2026-03-03,Chocolates,Rama mixta x 2,891543,10000.0,6.97,1435.0
2026-03-03,Chocolates,Rama amarga 60 grs,891542,5000.0,3.48,1435.0
2026-03-03,Chocolates,Rama blanca 60 grs,891541,5000.0,3.48,1435.0
2026-03-03,Chocolates,Rama leche 60 grs,891540,5000.0,3.48,1435.0
2026-03-03,Chocolates,Chocolate para Fondue Tradicional,891478,12000.0,8.36,1435.0
2026-03-03,Alfajores,Alfajor blanco con almendras de dulce de leche,980889,2500.0,1.74,1435.0
2026-03-03,Alfajores,Alfajor de mousse de chocolate bañado en chocolate amargo,891571,2500.0,1.74,1435.0
2026-03-03,Alfajores,Alfajor de dulce de leche bañado en chocolate semiamargo,891567,2500.0,1.74,1435.0
2026-03-03,Alfajores,Alfajor de dulce de leche glaseado,891568,2500.0,1.74,1435.0
2026-03-03,Alfajores,Alfajor de dulce de frambuesas bañado en chocolate con leche,891569,2500.0,1.74,1435.0
2026-03-03,Alfajores,Alfajor de dulce de frambuesas glaseado,891570,2500.0,1.74,1435.0
2026-03-03,Alfajores,Alfajor de dulce de leche con almendras y avellanas bañado en chocolate leche,891572,2500.0,1.74,1435.0
2026-03-03,Alfajores,Alfajores de Choco & DDL X 6,891573,15000.0,10.45,1435.0
2026-03-03,Alfajores,Alfajores Mix Mousse X 6,891574,15000.0,10.45,1435.0
2026-03-03,Alfajores,Alfajores Mix Frambuesa X 6,891575,15000.0,10.45,1435.0
2026-03-03,Alfajores,Alfajores Mix Chocolate X 6,970760,15000.0,10.45,1435.0
2026-03-03,Para los Peques,Ositos leche x 4,891577,4000.0,2.79,1435.0
2026-03-03,Para los Peques,Ositos leche x 6,891578,6000.0,4.18,1435.0
2026-03-03,Para los Peques,Ositos blancos x 6,891579,6000.0,4.18,1435.0
2026-03-03,Para los Peques,Ositos leche x 12,891580,12000.0,8.36,1435.0
2026-03-03,Regalos,Caja Mosaico,966679,24000.0,16.72,1435.0
2026-03-03,Regalos,Caja surtido armada 250 g (No personalizable.),891501,18500.0,12.89,1435.0
2026-03-03,Regalos,Caja surtido armada 500 g (No personalizable.),891502,37000.0,25.78,1435.0
2026-03-03,Regalos,Corazones x 5,1009979,4500.0,3.14,1435.0
2026-03-03,Regalos,Baguette Chico,918845,12000.0,8.36,1435.0
2026-03-03,Regalos,Caja surtido armada 1 kg (No personalizable.),891503,74000.0,51.57,1435.0
2026-03-03,Regalos,Baguette corto x 7,891490,12000.0,8.36,1435.0
2026-03-03,Regalos,Corazones X 5.,918842,4500.0,3.14,1435.0
2026-03-03,Regalos,Colección Dulzura,891496,29200.0,20.35,1435.0
2026-03-03,Regalos,Trufas x 3,1004858,4000.0,2.79,1435.0
2026-03-03,Para el Té,Dulce de Frutilla,891474,11000.0,7.67,1435.0
2026-03-03,Para el Té,Rapanuino Clásico,891472,4000.0,2.79,1435.0
2026-03-03,Para el Té,Dulce de Sauco,891475,11000.0,7.67,1435.0
2026-03-03,Para el Té,Rapanuino Blanco,891471,4000.0,2.79,1435.0
2026-03-03,Para el Té,Submarino x 3,891481,6000.0,4.18,1435.0
2026-03-03,Para el Té,Torta Galesa,891469,9500.0,6.62,1435.0
2026-03-03,Para el Té,Café molido,891486,14000.0,9.76,1435.0
2026-03-03,Para el Té,Café en grano,891487,14500.0,10.1,1435.0
2026-03-03,Para el Té,Turrón de Almendras bañado chocolate semiamargo,938736,7000.0,4.88,1435.0
